question,answer,converted_question,일치여부,의견
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '대출' AND curr_cd = 'KRW' AND due_dt BETWEEN '20210401' AND '20210430' AND reg_dt = '20210407'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""open_dt"",""due_dt"",""intr_rate"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""대출""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""due_dt"",""op"":""between"",""value"":[""20210401"",""20210430""]},{""column"":""reg_dt"",""op"":""eq"",""value"":""20210407""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.due_dt BETWEEN :due_dt_1 AND :due_dt_2 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블과 필드를 사용하고 있으며, 조건절도 동일하게 설정되어 있습니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT bank_nm, acct_dv, acct_no, curr_cd, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd <> 'KRW' AND acct_no LIKE '%9872%' AND reg_dt = '20210628'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""curr_cd"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""ne"",""value"":""KRW""},{""column"":""acct_no"",""op"":""like"",""value"":""%9872%""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20210628""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.curr_cd, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd != :curr_cd_1 AND aicfo_get_all_amt.acct_no LIKE :acct_no_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 필터링하고 있으며, SELECT 절의 컬럼과 WHERE 절의 조건이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20231218'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20231218""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 컬럼을 선택하고, 동일한 조건(view_dv, curr_cd, reg_dt)을 사용하고 있습니다. 변환된 SQL에서 사용된 바인딩 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 상수 값('수시', 'KRW', '20231218')과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT bank_nm, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20190916' AND acct_bal_amt = 1 * POWER(10, 11)","{""select"":[""bank_nm"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20190916""},{""column"":""acct_bal_amt"",""op"":""eq"",""value"":100000000000}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 AND aicfo_get_all_amt.acct_bal_amt = :acct_bal_amt_1",예,"두 쿼리는 동일한 조건을 사용하여 데이터를 조회하고 있으며, 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 일치하는 것으로 보입니다. 따라서 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_no, deposit_amt, total_appr_amt, acct_bal_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '증권' AND curr_cd = 'KRW' AND reg_dt = '20240630'","{""select"":[""bank_nm"",""acct_no"",""deposit_amt"",""total_appr_amt"",""acct_bal_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""증권""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20240630""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.deposit_amt, aicfo_get_all_amt.total_appr_amt, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블과 컬럼을 선택하고, 동일한 조건을 사용하여 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20200331'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20200331""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 컬럼을 선택하고, 동일한 조건을 사용하여 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 상수 값('수시', 'KRW', '20200331')과 동일한 역할을 하므로, 결과적으로 두 쿼리는 같은 동작을 수행합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, real_amt, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20230630'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""real_amt"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20230630""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.real_amt, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 컬럼을 선택하고, 동일한 조건을 사용하여 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1)는 원본 SQL의 상수 값('수시', 'KRW', '20230630')과 동일한 역할을 하므로, 결과적으로 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND reg_dt = '20230213' AND acct_dv = '비즈플레이'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""open_dt"",""due_dt"",""intr_rate"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""예적금""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20230213""},{""column"":""acct_dv"",""op"":""eq"",""value"":""비즈플레이""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 AND aicfo_get_all_amt.acct_dv = :acct_dv_1",예,"두 쿼리는 동일한 테이블(aicfo_get_all_amt)에서 동일한 컬럼을 선택하고, 동일한 조건을 사용하여 필터링하고 있습니다. 변환된 SQL에서 사용된 바인드 변수(:view_dv_1, :curr_cd_1, :reg_dt_1, :acct_dv_1)는 원본 SQL의 상수 값('예적금', 'KRW', '20230213', '비즈플레이')과 동일한 의미를 가지므로, 결과적으로 두 쿼리는 같은 동작을 합니다."
"SELECT bank_nm, SUM(acct_bal_amt) AS total_acct_bal_amt, SUM(real_amt) AS total_real_amt FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND bank_nm IN ('국민은행', '농협은행') AND reg_dt = '20210509' GROUP BY bank_nm","{""select"":[""bank_nm"",{""func"":""sum"",""column"":""acct_bal_amt"",""label"":""total_acct_bal_amt""},{""func"":""sum"",""column"":""real_amt"",""label"":""total_real_amt""}],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""bank_nm"",""op"":""in"",""value"":[""국민은행"",""농협은행""]},{""column"":""reg_dt"",""op"":""eq"",""value"":""20210509""}],""group_by"":[""bank_nm""]}","SELECT aicfo_get_all_amt.bank_nm, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt, sum(aicfo_get_all_amt.real_amt) AS total_real_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.bank_nm IN (__[POSTCOMPILE_bank_nm_1]) AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.bank_nm",예,"두 쿼리는 동일한 조건을 사용하여 `aicfo_get_all_amt` 테이블에서 데이터를 집계하고 있으며, 그룹화 및 집계 함수(SUM)를 동일하게 적용하고 있습니다. 변환된 SQL에서 사용된 바인드 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 일치합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND curr_cd = 'KRW' AND acct_dv LIKE '%적금%' AND open_dt BETWEEN '20191201' AND '20191231' AND reg_dt = '20200228'","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""open_dt"",""due_dt"",""intr_rate"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""예적금""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""acct_dv"",""op"":""like"",""value"":""%적금%""},{""column"":""open_dt"",""op"":""between"",""value"":[""20191201"",""20191231""]},{""column"":""reg_dt"",""op"":""eq"",""value"":""20200228""}]}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.acct_dv LIKE :acct_dv_1 AND aicfo_get_all_amt.open_dt BETWEEN :open_dt_1 AND :open_dt_2 AND aicfo_get_all_amt.reg_dt = :reg_dt_1",예,"두 쿼리는 동일한 조건을 사용하여 `aicfo_get_all_amt` 테이블에서 데이터를 선택하고 있으며, 필드와 조건이 일치합니다. 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로, 결과는 동일하게 나옵니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '대출' AND reg_dt = '20180516' AND curr_cd = 'KRW' ORDER BY due_dt ASC LIMIT 1","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""open_dt"",""due_dt"",""intr_rate"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""대출""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20180516""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""}],""order_by"":[{""column"":""due_dt"",""direction"":""asc""}],""limit"":1}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 ORDER BY aicfo_get_all_amt.due_dt ASC",아니오,"변환된 SQL 쿼리는 LIMIT 1이 누락되어 있어 결과의 개수가 다를 수 있습니다. 원본 SQL은 조건에 맞는 결과 중 첫 번째 행만을 반환하지만, 변환된 SQL은 모든 조건에 맞는 결과를 반환합니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '대출' AND reg_dt = '20170317' AND curr_cd = 'KRW' ORDER BY due_dt DSEC LIMIT 1","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""open_dt"",""due_dt"",""intr_rate"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""대출""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20170317""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""}],""order_by"":[{""column"":""due_dt"",""direction"":""desc""}],""limit"":1}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 ORDER BY aicfo_get_all_amt.due_dt DESC",아니오,"변환된 SQL 쿼리에서 `ORDER BY due_dt DSEC`가 `ORDER BY aicfo_get_all_amt.due_dt DESC`로 변경되었으나, `DSEC`는 잘못된 구문입니다. 따라서 두 쿼리는 동일한 동작을 하지 않습니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND reg_dt = '20241007' AND curr_cd = 'KRW' ORDER BY due_dt ASC LIMIT 1","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""open_dt"",""due_dt"",""intr_rate"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""예적금""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20241007""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""}],""order_by"":[{""column"":""due_dt"",""direction"":""asc""}],""limit"":1}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 ORDER BY aicfo_get_all_amt.due_dt ASC",아니오,"변환된 SQL 쿼리에는 LIMIT 1이 누락되어 있어 결과의 개수가 다를 수 있습니다. 원본 SQL은 조건에 맞는 결과 중 첫 번째 행만 반환하지만, 변환된 SQL은 조건에 맞는 모든 결과를 반환할 수 있습니다."
"SELECT bank_nm, acct_dv, acct_no, acct_bal_amt, open_dt, due_dt, intr_rate, acct_bal_upd_dtm FROM aicfo_get_all_amt WHERE view_dv = '예적금' AND reg_dt = '20210903' AND curr_cd = 'KRW' ORDER BY due_dt DESC LIMIT 1","{""select"":[""bank_nm"",""acct_dv"",""acct_no"",""acct_bal_amt"",""open_dt"",""due_dt"",""intr_rate"",""acct_bal_upd_dtm""],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""예적금""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20210903""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""}],""order_by"":[{""column"":""due_dt"",""direction"":""desc""}],""limit"":1}","SELECT aicfo_get_all_amt.bank_nm, aicfo_get_all_amt.acct_dv, aicfo_get_all_amt.acct_no, aicfo_get_all_amt.acct_bal_amt, aicfo_get_all_amt.open_dt, aicfo_get_all_amt.due_dt, aicfo_get_all_amt.intr_rate, aicfo_get_all_amt.acct_bal_upd_dtm 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 ORDER BY aicfo_get_all_amt.due_dt DESC",아니오,"변환된 SQL 쿼리는 LIMIT 1이 누락되어 있어 결과의 개수가 다를 수 있습니다. 원본 SQL은 조건에 맞는 결과 중에서 가장 최근의 한 행만을 반환하지만, 변환된 SQL은 조건에 맞는 모든 행을 반환할 수 있습니다."
"SELECT bank_nm, SUM(acct_bal_amt) AS total_acct_bal_amt, SUM(real_amt) AS total_real_amt FROM aicfo_get_all_amt WHERE view_dv = '수시' AND curr_cd = 'KRW' AND reg_dt = '20250222' GROUP BY bank_nm","{""select"":[""bank_nm"",{""func"":""sum"",""column"":""acct_bal_amt"",""label"":""total_acct_bal_amt""},{""func"":""sum"",""column"":""real_amt"",""label"":""total_real_amt""}],""where"":[{""column"":""view_dv"",""op"":""eq"",""value"":""수시""},{""column"":""curr_cd"",""op"":""eq"",""value"":""KRW""},{""column"":""reg_dt"",""op"":""eq"",""value"":""20250222""}],""group_by"":[""bank_nm""]}","SELECT aicfo_get_all_amt.bank_nm, sum(aicfo_get_all_amt.acct_bal_amt) AS total_acct_bal_amt, sum(aicfo_get_all_amt.real_amt) AS total_real_amt 
FROM aicfo_get_all_amt 
WHERE aicfo_get_all_amt.view_dv = :view_dv_1 AND aicfo_get_all_amt.curr_cd = :curr_cd_1 AND aicfo_get_all_amt.reg_dt = :reg_dt_1 GROUP BY aicfo_get_all_amt.bank_nm",예,"두 쿼리는 동일한 조건과 집계 함수를 사용하여 결과를 그룹화하고 있으며, 변환된 SQL에서 사용된 바인딩 변수는 원본 SQL의 상수 값과 동일한 의미를 가지므로 결과가 일치합니다."
